Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"Outbound Womens Athleisure Lightweight Casual Slip-on Shoes, Grey/Pink",42.99,24.99,42.0,footwear-apparel,187-1418X,4.1,https://www.canadiantire.ca/en/pdp/outbound-women-s-athleisure-lightweight-casual-slip-on-shoes-grey-pink-1871418p.html#srp
"Simoniz Platinum Contour Double-Loop Multi-Sided Brush Head Tire Brush, Black & Grey 1-pc",11.99,10.19,15.0,car-care-accessories,039-6171-6,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-contour-double-loop-multi-sided-brush-head-tire-brush-black-grey-1-pc-0396171p.html#srp
"Meguiars Ultimate Wash & Wax, 1.42-L",28.99,26.09,10.0,car-care-accessories,039-4528-2,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-wash-wax-1-42-l-0394528p.html#srp
"SIMONIZ Platinum Multi-Sided Brush Head Comfort Grip Wheel Cleaning Brush, 20-in, Black & Grey, 1-pc",10.99,9.34,15.0,car-care-accessories,039-6125-8,3.3,https://www.canadiantire.ca/en/pdp/simoniz-platinum-multi-sided-brush-head-comfort-grip-wheel-cleaning-brush-20-in-black-grey-1-pc-0396125p.html#srp
"Tide Plus Ultra Oxi Laundry Detergent Power Pods with Odor Eliminators, Fresh Scent, 48-pk",26.99,24.99,7.0,home-essentials,153-1749-0,5.0,https://www.canadiantire.ca/en/pdp/tide-plus-ultra-oxi-laundry-detergent-power-pods-with-odor-eliminators-fresh-scent-48-pk-1531749p.html#srp
"SIMONIZ Platinum Car Clay Bars, 100g",16.99,14.44,15.0,car-care-accessories,039-0567-2,4.7,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-clay-bars-100g-0390567p.html#srp
"Meguiars Gold Class High Gloss Premium Quik Detailer Spray, 709-mL",16.99,15.29,10.0,car-care-accessories,039-2751-0,4.6,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-high-gloss-premium-quik-detailer-spray-709-ml-0392751p.html#srp
"SIMONIZ Platinum Syntehtic Wool Wash Mitt, Grey1-pc",9.99,8.49,15.0,car-care-accessories,039-7064-6,4.2,https://www.canadiantire.ca/en/pdp/simoniz-platinum-syntehtic-wool-wash-mitt-grey1-pc-0397064p.html#srp
"Whiskas Tuna Selections Adult Dry Cat Food, 4-kg",18.99,17.09,10.0,pet-care,142-0588-4,4.4,https://www.canadiantire.ca/en/pdp/whiskas-tuna-selections-adult-dry-cat-food-4-kg-1420588p.html#srp
SIMONIZ Platinum Iron Wheel Cleaner,18.99,16.14,15.0,car-care-accessories,039-3640-8,4.8,https://www.canadiantire.ca/en/pdp/simoniz-platinum-iron-wheel-cleaner-0393640p.html#srp
"SIMONIZ Platinum Carpet & Upholstery with Oxygen Power, 510-g",14.99,12.74,15.0,car-care-accessories,039-0570-2,3.5,https://www.canadiantire.ca/en/pdp/simoniz-platinum-carpet-upholstery-with-oxygen-power-510-g-0390570p.html#srp
"Mobil Full Synthetic 0W20 Engine/Motor Oil, 4.73-L",31.99,,,auto-maintenance,399-9894-0,4.8,https://www.canadiantire.ca/en/pdp/mobil-full-synthetic-0w20-engine-motor-oil-4-73-l-3999894p.html#srp
"Outbound Mens Athleisure Lightweight Casual Slip-on Shoes with Memory Foam, Black",49.99,34.99,30.0,footwear-apparel,187-1677X,4.1,https://www.canadiantire.ca/en/pdp/outbound-men-s-athleisure-lightweight-casual-slip-on-shoes-with-memory-foam-black-1871677p.html#srp
"Meguiars Quik Interior Detailer Cleaner Wipes, 30-pk",14.99,13.49,10.0,car-care-accessories,039-0413-8,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-quik-interior-detailer-cleaner-wipes-30-pk-0390413p.html#srp
"SIMONIZ Platinum Car Clay Bar kit, 4-pc",31.99,27.19,15.0,car-care-accessories,039-0580-8,4.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-clay-bar-kit-4-pc-0390580p.html#srp
"Meguiars Hybrid Ceramic Detailer Spray, 768-mL",25.99,23.39,10.0,car-care-accessories,039-0770-6,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-hybrid-ceramic-detailer-spray-768-ml-0390770p.html#srp
"Meguiars Ultimate Quik Wax Spray, 709-mL",20.99,18.89,10.0,car-care-accessories,039-2804-6,4.6,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-quik-wax-spray-709-ml-0392804p.html#srp
"Lucas Oil 2-Stroke Semi-Synthetic Land & Sea Oil, 946-mL",18.99,16.14,15.0,auto-maintenance,028-1733-6,4.8,https://www.canadiantire.ca/en/pdp/lucas-oil-2-stroke-semi-synthetic-land-sea-oil-946-ml-0281733p.html#srp
"MotoMaster Long-Life Global 50/50 Premixed Anti-Freeze/Coolant, 3.78-L",19.99,16.99,15.0,auto-maintenance,029-3031-2,4.6,https://www.canadiantire.ca/en/pdp/motomaster-long-life-global-50-50-premixed-anti-freeze-coolant-3-78-l-0293031p.html#srp
"Dura Lube Engine Treatment, 32-oz",23.99,20.39,15.0,auto-maintenance,038-0280-4,4.7,https://www.canadiantire.ca/en/pdp/dura-lube-engine-treatment-32-oz-0380259p.html#srp
Libman Nitty Gritty Reusable Wringer Roller Mop with Scrub Brush,29.99,23.99,20.0,cleaning,142-2215-0,3.4,https://www.canadiantire.ca/en/pdp/libman-nitty-gritty-reusable-wringer-roller-mop-with-scrub-brush-1422215p.html#srp
"Meguiars Hybrid Ceramic Wax Spray, 768-mL",29.99,26.99,10.0,car-care-accessories,039-6554-6,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-hybrid-ceramic-wax-spray-768-ml-0396554p.html#srp
"MotoMaster Foaming Heavy-Duty Engine Cleaner, 475-g",9.99,6.19,38.0,auto-maintenance,038-1310-8,4.0,https://www.canadiantire.ca/en/pdp/motomaster-foaming-heavy-duty-engine-cleaner-475-g-0381310p.html#srp
Meguiars Ultimate Insane Tire Coating,20.99,18.89,10.0,car-care-accessories,039-3629-8,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-insane-tire-coating-0393629p.html#srp
"Nu Finish The Once a Year Car Liquid Polish, 473-mL",19.99,17.99,10.0,car-care-accessories,039-2723-8,4.6,https://www.canadiantire.ca/en/pdp/nu-finish-the-once-a-year-car-liquid-polish-473-ml-0392723p.html#srp
"SIMONIZ Platinum Comfort-Grip Non-SlipUltra-Soft Scratch-FreeCar CleaningAuto Detailing Brushes, 2-pc",8.99,7.64,15.0,car-care-accessories,039-7032-2,5.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-comfort-grip-non-slipultra-soft-scratch-freecar-cleaningauto-detailing-brushes-2-pc-0397032p.html#srp
"Meguiars Ultimate Liquid Wax kit, 3-pc, 473-mL",46.99,42.29,10.0,car-care-accessories,039-2732-6,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-liquid-wax-kit-3-pc-473-ml-0392732p.html#srp
"SIMONIZ Platinum Car Polishing Compund, 473-mL",12.99,11.04,15.0,car-care-accessories,039-0581-6,4.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-polishing-compund-473-ml-0390581p.html#srp
"SIMONIZ Platinum Large Wax Applicator Pads, 8-in, 2-pk",9.99,8.49,15.0,car-care-accessories,039-8029-6,4.2,https://www.canadiantire.ca/en/pdp/simoniz-platinum-large-wax-applicator-pads-8-in-2-pk-0398029p.html#srp
"Reduce Insulated Stainless Steel Tumbler with 3-1 Lid with Straw, 1.1-L, Glacier",39.99,25.99,35.0,kitchen,142-6437-8,5.0,https://www.canadiantire.ca/en/pdp/reduce-insulated-stainless-steel-tumbler-with-3-1-lid-with-straw-1-1-l-glacier-1426437p.html#srp
"Dura Lube Octane Booster, 5.25-oz",7.99,6.79,15.0,auto-maintenance,038-8031-0,3.5,https://www.canadiantire.ca/en/pdp/dura-lube-octane-booster-5-25-oz-0388031p.html#srp
"SIMONIZ Platinum Wool Wheel Cleaning Brush, 2-pc",10.99,9.34,15.0,car-care-accessories,039-9089-6,2.9,https://www.canadiantire.ca/en/pdp/simoniz-platinum-wool-wheel-cleaning-brush-2-pc-0399089p.html#srp
"Mobil Full Synthetic 5W20 Engine/Motor Oil, 4.73-L",31.99,,,auto-maintenance,399-9893-2,4.8,https://www.canadiantire.ca/en/pdp/mobil-full-synthetic-5w20-engine-motor-oil-4-73-l-3999893p.html#srp
"Whiskas Indoor Dry Cat Food with Real Chicken, 3-kg",18.99,17.09,10.0,pet-care,142-6075-8,4.5,https://www.canadiantire.ca/en/pdp/whiskas-indoor-dry-cat-food-with-real-chicken-3-kg-1426075p.html#srp
"Shell Rotella® T5 Assorted-Viscosity Heavy-Duty Synthetic-Blend Diesel Engine/Motor Oil, 5-L",45.99,38.99,15.0,auto-maintenance,028-7939-2,4.9,https://www.canadiantire.ca/en/pdp/shell-rotella-t5-assorted-viscosity-heavy-duty-synthetic-blend-diesel-engine-motor-oil-5-l-0287939p.html#srp
"Meguiars Ultimate Black Plastic Restorer, 355-mL",19.99,17.99,10.0,car-care-accessories,039-2503-2,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-black-plastic-restorer-355-ml-0392503p.html#srp
"Dura Lube Instant Quiet Silence Engine & Transmission Noise, 8-oz",11.99,10.19,15.0,auto-maintenance,038-0234-6,3.9,https://www.canadiantire.ca/en/pdp/dura-lube-instant-quiet-silence-engine-transmission-noise-8-oz-0380234p.html#srp
"MotoMaster Fuel Injector Cleaner, 473-mL",16.99,14.44,15.0,auto-maintenance,038-0745-0,4.5,https://www.canadiantire.ca/en/pdp/motomaster-fuel-injector-cleaner-473-ml-0380745p.html#srp
"SIMONIZ Platinum ChamoisTowel, 1-pc",14.99,12.74,15.0,car-care-accessories,039-6520-6,3.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-chamoistowel-1-pc-0396520p.html#srp
"type A Silicone Scrubbers, 3-pk",9.99,6.99,30.0,cleaning,142-6808-6,2.4,https://www.canadiantire.ca/en/pdp/type-a-silicone-scrubbers-3-pk-1426808p.html#srp
"Manna Bottle Brush with Anti-Scratch Bristles, Assorted",11.99,5.99,50.0,kitchen,142-3699-2,4.3,https://www.canadiantire.ca/en/pdp/manna-bottle-brush-with-anti-scratch-bristles-assorted-1423699p.html#srp
"SIMONIZ Platinum Wooly Ultra-Soft Auto Wash Mitt, Black",14.99,12.74,15.0,car-care-accessories,039-3638-6,5.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-wooly-ultra-soft-auto-wash-mitt-black-0393638p.html#srp
"Dura Lube Upper Cylinder Lubricant & Fuel Injector Cleaner, 5-oz",7.99,6.79,15.0,auto-maintenance,038-0799-2,4.5,https://www.canadiantire.ca/en/pdp/dura-lube-upper-cylinder-lubricant-fuel-injector-cleaner-5-oz-0380799p.html#srp
"Nu Finish The Better Than Wax Ceramic Coating Spray, 710-mL",25.99,23.39,10.0,car-care-accessories,039-1226-8,4.7,https://www.canadiantire.ca/en/pdp/nu-finish-the-better-than-wax-ceramic-coating-spray-710-ml-0391226p.html#srp
"Meguiars Plastic X Clear Plastic Cleaner & Polish, 296-mL",14.99,13.49,10.0,car-care-accessories,039-1032-8,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-plastic-x-clear-plastic-cleaner-polish-296-ml-0391032p.html#srp
"SIMONIZ Platinum Whole Car Air Refresher Spray, Clean Linen Scent, 156-g",15.99,13.59,15.0,car-care-accessories,039-0571-0,3.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-whole-car-air-refresher-spray-clean-linen-scent-156-g-0390571p.html#srp
"MotoMaster Full Synthetic Multi-Vehicle Low Viscosity Automatic Transmission Fluid/ATF, 946-mL",14.99,13.49,10.0,auto-maintenance,028-1579-4,5.0,https://www.canadiantire.ca/en/pdp/motomaster-full-synthetic-multi-vehicle-low-viscosity-automatic-transmission-fluid-atf-946-ml-0281579p.html#srp
"Meguiars Hybrid Ceramic Liquid Wax, 473-mL",28.99,26.09,10.0,car-care-accessories,039-0771-4,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-hybrid-ceramic-liquid-wax-473-ml-0390771p.html#srp
"SIMONIZ Platinum Car Finishing Compound, 473-mL",12.99,11.04,15.0,car-care-accessories,039-0582-4,3.7,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-finishing-compound-473-ml-0390582p.html#srp
"Meguiars Soft Wash Gel, 1.89-L",19.99,17.99,10.0,car-care-accessories,039-6178-2,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-soft-wash-gel-1-89-l-0396178p.html#srp
"SIMONIZ Platinum Microfibre Chenille Wash Mitt, Black",12.99,11.04,15.0,car-care-accessories,039-7006-6,3.2,https://www.canadiantire.ca/en/pdp/simoniz-platinum-microfibre-chenille-wash-mitt-black-0397006p.html#srp
"SIMONIZ Platinum Car Interior Protectant Spray, 750-mL",12.99,11.04,15.0,car-care-accessories,039-0568-0,4.1,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-interior-protectant-spray-750-ml-0390568p.html#srp
"SIMONIZ Platinum Heavy-Duty Car Wheel/Rim Cleaner Spray, 750-mL",13.99,11.89,15.0,car-care-accessories,039-0576-0,4.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-heavy-duty-car-wheel-rim-cleaner-spray-750-ml-0390576p.html#srp
"Hefty® ULTRA STRONG™ Large 100L Black Waste Bags with Drawstring & ARM & HAMMER™, 16-pk",7.49,5.99,20.0,cleaning,142-6720-2,4.7,https://www.canadiantire.ca/en/pdp/hefty-ultra-strong-large-100l-black-waste-bags-with-drawstring-arm-hammer-16-pk-1426720p.html#srp
"Meguiars Ultimate Protectant Spray, 450-mL",19.99,17.99,10.0,car-care-accessories,039-2572-6,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-protectant-spray-450-ml-0392572p.html#srp
"Hefty® STRONG™ Small 10L Compostable Bags with ARM & HAMMER™ & Lemon Scent, 25pk",7.49,5.99,20.0,cleaning,142-6715-6,4.7,https://www.canadiantire.ca/en/pdp/hefty-strong-small-10l-compostable-bags-with-arm-hammer-lemon-scent-25pk-1426715p.html#srp
"Lucas Oil High Performance Synthetic Motorcycle Oil SAE, 946-mL",21.99,18.69,15.0,auto-maintenance,028-1834-6,5.0,https://www.canadiantire.ca/en/pdp/lucas-oil-high-performance-synthetic-motorcycle-oil-sae-946-ml-0281834p.html#srp
"Meguiars Gold Class Carnauba Plus Premium Quik Wax Spray, 473-mL",16.99,15.29,10.0,car-care-accessories,039-2752-8,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-carnauba-plus-premium-quik-wax-spray-473-ml-0392752p.html#srp
"MotoMaster Battery Tester, 125-Amp Load, 12V",59.99,47.99,20.0,light-auto-parts,011-3009-8,4.2,https://www.canadiantire.ca/en/pdp/motomaster-battery-tester-125-amp-load-12v-0113009p.html#srp
"Meguiars Hot Rims Aluminum Wheel/Rim Cleaner Spray, 709-mL",17.99,16.19,10.0,car-care-accessories,039-2928-2,3.0,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-rims-aluminum-wheel-rim-cleaner-spray-709-ml-0392928p.html#srp
"Moto Master Full Synthetic CVT Automatic Transmission Fluid, 946-mL",16.99,15.29,10.0,auto-maintenance,028-1578-6,4.7,https://www.canadiantire.ca/en/pdp/moto-master-full-synthetic-cvt-automatic-transmission-fluid-946-ml-0281578p.html#srp
"SIMONIZ Platinum Car Ceramic Sealant, 473-mL",19.99,16.99,15.0,car-care-accessories,039-0578-6,4.3,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-ceramic-sealant-473-ml-0390578p.html#srp
"Old Dutch Absolute Clean Liquid Laundry Detergent, Summer Fresh Scent, 75-Load, 3-L",8.49,6.0,29.0,home-essentials,153-0315X,4.2,https://www.canadiantire.ca/en/pdp/old-dutch-absolute-clean-liquid-laundry-detergent-summer-fresh-scent-75-load-3-l-1530315p.html#srp
"Dura Lube HL-DLFS-06 Advanced Fuel System Treatment, 16-oz",19.99,16.99,15.0,auto-maintenance,038-0798-4,4.2,https://www.canadiantire.ca/en/pdp/dura-lube-hl-dlfs-06-advanced-fuel-system-treatment-16-oz-0380798p.html#srp
Whiskas® Dry Cat Food High Protein with Real Chicken,18.99,17.09,10.0,pet-care,142-9563X,4.6,https://www.canadiantire.ca/en/pdp/whiskas-dry-cat-food-high-protein-with-real-chicken-1429563p.html#srp
"SIMONIZ Platinum Foaming Car Glass Cleaner Spray, 517-g",9.99,8.49,15.0,car-care-accessories,039-0565-6,3.5,https://www.canadiantire.ca/en/pdp/simoniz-platinum-foaming-car-glass-cleaner-spray-517-g-0390565p.html#srp
"SIMONIZ Platinum 2-in-1 Wax & Sine Towels, 14 x 16-in, Grey, 2-pk",14.99,12.74,15.0,car-care-accessories,039-6675-8,4.8,https://www.canadiantire.ca/en/pdp/simoniz-platinum-2-in-1-wax-sine-towels-14-x-16-in-grey-2-pk-0396675p.html#srp
"Nutro Grain Free Cuts in Gravy Chicken & Beef Adult Wet Dog Food, 100-g, 12-Pk",23.99,21.59,10.0,pet-care,142-5975-2,5.0,https://www.canadiantire.ca/en/pdp/nutro-grain-free-cuts-in-gravy-chicken-beef-adult-wet-dog-food-100-g-12-pk-1425975p.html#srp
Whiskas Beef Dry Cat Food,18.99,17.09,10.0,,142-2679X,4.4,https://www.canadiantire.ca/en/pdp/whiskas-beef-dry-cat-food-1422679p.html#srp
"Tide Plus Ultra Oxi Liquid Laundry Detergent, Orignal Scent, 100-Load, 4.55-L",27.99,24.99,11.0,home-essentials,153-1752-0,3.8,https://www.canadiantire.ca/en/pdp/tide-plus-ultra-oxi-liquid-laundry-detergent-orignal-scent-100-load-4-55-l-1531752p.html#srp
"Nutro Grain Free Cuts in Gravy Beef & Potato Stew Adult Wet Dog Food, 100-g",2.29,2.06,10.0,pet-care,142-5974-4,5.0,https://www.canadiantire.ca/en/pdp/nutro-grain-free-cuts-in-gravy-beef-potato-stew-adult-wet-dog-food-100-g-1425974p.html#srp
"Nutro Grain Free Cuts in Gravy Chicken, Sweet Potato & Pea Stew Adult Wet Dog Food, 100-g",2.29,2.06,10.0,pet-care,142-5973-6,3.5,https://www.canadiantire.ca/en/pdp/nutro-grain-free-cuts-in-gravy-chicken-sweet-potato-pea-stew-adult-wet-dog-food-100-g-1425973p.html#srp
"Scotties Supreme Hypoallergenic Facial Tissue Box, 3-Ply",2.0,,,home-essentials,499-1120-2,5.0,https://www.canadiantire.ca/en/pdp/scotties-supreme-hypoallergenic-facial-tissue-box-3-ply-4991120p.html#srp
"Purina PuPPy Chow Complete Chicken Puppy Dry Dog Food, 11.4-kg",36.99,33.29,10.0,pet-care,142-7805-6,0.0,https://www.canadiantire.ca/en/pdp/purina-puppy-chow-complete-chicken-puppy-dry-dog-food-11-4-kg-1427805p.html#srp
"OxiClean White Revive Laundry Stain Remover Powder, 2.12-kg",20.99,18.89,10.0,home-essentials,153-1708-8,0.0,https://www.canadiantire.ca/en/pdp/oxiclean-white-revive-laundry-stain-remover-powder-2-12-kg-1531708p.html#srp
"Dawn Ultra Dishwashing Liquid Dish Soap with Oxi Stain Fighting Power, Lemon Scent, 2.21-L",12.99,11.69,10.0,home-essentials,153-1847-6,0.0,https://www.canadiantire.ca/en/pdp/dawn-ultra-dishwashing-liquid-dish-soap-with-oxi-stain-fighting-power-lemon-scent-2-21-l-1531847p.html#srp
"Scotties Sponge Ultra Absorbent Paper Towel, 2-Ply, 2 Double Rolls",3.0,,,home-essentials,499-1119-8,0.0,https://www.canadiantire.ca/en/pdp/scotties-sponge-ultra-absorbent-paper-towel-2-ply-2-double-rolls-4991119p.html#srp
"Cascade® Platinum Plus ActionPacs™ Dishwasher Detergent Pods with Dawn, Fresh Scent, 21-pc",12.99,11.69,10.0,home-essentials,153-1837-0,4.8,https://www.canadiantire.ca/en/pdp/cascade-platinum-plus-actionpacs-dishwasher-detergent-pods-with-dawn-fresh-scent-21-pc-1531837p.html#srp
"SIMONIZ Platinum Graphene Liquid Wax, 473-mL",23.99,20.39,15.0,car-care-accessories,039-6537-8,4.7,https://www.canadiantire.ca/en/pdp/simoniz-platinum-graphene-liquid-wax-473-ml-0396537p.html#srp
"SIMONIZ Platinum Foaming Bug Remover for Exterior Auto Surfaces, 473-mL",11.99,10.19,15.0,car-care-accessories,039-6536-0,0.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-foaming-bug-remover-for-exterior-auto-surfaces-473-ml-0396536p.html#srp
"Temptations Creamy Puree Tuna Lickable Cat Treats, 4 x 12-g",3.49,3.14,10.0,pet-care,142-7743-2,4.4,https://www.canadiantire.ca/en/pdp/temptations-creamy-puree-tuna-lickable-cat-treats-4-x-12-g-1427743p.html#srp
"Outbound Mens Low Cut Waterproof Adjustable Duck Boot with Rugged Sole, Brown",69.99,45.49,35.0,footwear-apparel,187-3428X,0.0,https://www.canadiantire.ca/en/pdp/outbound-men-s-low-cut-waterproof-adjustable-duck-boot-with-rugged-sole-brown-1873428p.html#srp
NOMA 3-Outlet 2 USB-A + USB-C Wall Block,19.99,15.99,20.0,electrical,152-2709-2,5.0,https://www.canadiantire.ca/en/pdp/noma-3-outlet-2-usb-a-usb-c-wall-block-1522709p.html#srp
"Cascade® Platinum ActionPacs™ Dishwasher Detergent Pods, Fresh Scent, 39-pc",17.99,16.19,10.0,home-essentials,153-1836-2,0.0,https://www.canadiantire.ca/en/pdp/cascade-platinum-actionpacs-dishwasher-detergent-pods-fresh-scent-39-pc-1531836p.html#srp
"Meguiars Gold Class Synthetic Leather Cleaner & Protectant, 473-mL",17.99,16.19,10.0,car-care-accessories,039-6566-8,0.0,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-synthetic-leather-cleaner-protectant-473-ml-0396566p.html#srp
"SIMONIZ Platinum Ceramic Auto Glass Cleaner Spray, 473-mL",12.99,11.04,15.0,car-care-accessories,039-6533-6,0.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-ceramic-auto-glass-cleaner-spray-473-ml-0396533p.html#srp
Yukon Gear Unisex Realtree Edge Hunt Camp Clog,39.99,19.99,50.0,hunting,375-1456X,0.0,https://www.canadiantire.ca/en/pdp/yukon-gear-unisex-realtree-edge-hunt-camp-clog-3751456p.html#srp
"Outbound Womens Adjustable Braided Strap Sandals with Padded Lining, Tan",49.99,34.99,30.0,footwear-apparel,187-3438X,5.0,https://www.canadiantire.ca/en/pdp/outbound-women-s-adjustable-braided-strap-sandals-with-padded-lining-tan-1873438p.html#srp
"Purina® Fancy Feast® Cat Food, Grilled Salmon, 85-g",0.99,0.9,9.0,pet-care,042-7187-4,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-grilled-salmon-85-g-0427187p.html#srp
"Duracell Coppertop Alkaline AAA Batteries, 24-pk",28.99,22.99,21.0,hardware,065-3164-8,4.6,https://www.canadiantire.ca/en/pdp/duracell-coppertop-alkaline-aaa-batteries-24-pk-0653164p.html#srp
"Hillman 5/16-in x 100-ft Poly Braided Rope, Blue",6.99,,,hardware,499-1001-6,0.0,https://www.canadiantire.ca/en/pdp/hillman-5-16-in-x-100-ft-poly-braided-rope-blue-4991001p.html#srp
