Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"Dynomax Universal Ultra Flo Muffler, 17219",184.99,157.24,15.0,heavy-auto-parts,112-8276-0,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17219-1128276p.html#srp
"NOMA Indoor Single LED Shop Light Bar, 1000 Lumens, 2-ft, Cool White, 11W",42.99,25.79,40.0,electrical,052-9268-6,4.8,https://www.canadiantire.ca/en/pdp/noma-indoor-single-led-shop-light-bar-1000-lumens-2-ft-cool-white-11w-0529268p.html#srp
"Schlage Camelot Bottom Grip Handle Set with Lever, Matte Black",149.99,119.99,20.0,hardware,046-3339-0,5.0,https://www.canadiantire.ca/en/pdp/schlage-camelot-bottom-grip-handle-set-with-lever-matte-black-0463339p.html#srp
"SIMONIZ Platinum ChamoisTowel, 3SQ 1-pc",28.99,24.64,15.0,car-care-accessories,039-6525-6,4.1,https://www.canadiantire.ca/en/pdp/simoniz-platinum-chamoistowel-3-sq-1-pc-0396525p.html#srp
Mobil 1 M1-205 Extended Performance Oil Filter,22.99,17.99,22.0,light-auto-parts,017-1642-8,4.6,https://www.canadiantire.ca/en/pdp/mobil-1-m1-205-extended-performance-oil-filter-0171642p.html#srp
"MAXIMUM 6:1 Aluminum Chalk Reel, 100-ft",14.99,9.69,35.0,tools,057-5823-8,2.8,https://www.canadiantire.ca/en/pdp/maximum-6-1-aluminum-chalk-reel-100-ft-0575823p.html#srp
"Mastercraft 600 Lumens Durable Foldable Utility Work Light, Batteries Included, Black",36.99,29.49,20.0,hardware,065-1748-2,4.6,https://www.canadiantire.ca/en/pdp/mastercraft-600-lumens-durable-foldable-utility-work-light-batteries-included-black-0651748p.html#srp
"Pilot Chrome Turndown Exhaust Tip, 8.25-in",16.99,14.44,15.0,heavy-auto-parts,041-7509-2,2.5,https://www.canadiantire.ca/en/pdp/pilot-chrome-turndown-exhaust-tip-8-25-in-0417509p.html#srp
"Thrush Glasspack Universal Muffler, 24210",74.99,63.74,15.0,heavy-auto-parts,112-8400-4,0.0,https://www.canadiantire.ca/en/pdp/thrush-glasspack-universal-muffler-24210-1128400p.html#srp
"Rust-Oleum® EpoxyShield Garage Floor Coating Kit, Tan Gloss, 3.54-L/1-Gallon",224.99,179.99,20.0,paint,048-9727-6,3.9,https://www.canadiantire.ca/en/pdp/rust-oleum-epoxyshield-garage-floor-coating-kit-tan-gloss-3-54-l-1-gallon-0489727p.html#srp
"RSSW Ypsilante Alloy Wheel/Rim, Silver",291.99,233.59,20.0,tires,141-7010-8,0.0,https://www.canadiantire.ca/en/pdp/rssw-ypsilante-alloy-wheel-rim-silver-1417010p.html#srp
"Thrush Universal Welded Muffler, 17656",94.99,80.74,15.0,heavy-auto-parts,112-8357-8,4.7,https://www.canadiantire.ca/en/pdp/thrush-universal-welded-muffler-17656-1128357p.html#srp
"MAXIMUM Aluminum Magnetic Die Cast Torpedo Spirit Level, 9-in, Black",29.99,19.49,35.0,tools,057-5631-4,3.8,https://www.canadiantire.ca/en/pdp/maximum-aluminum-magnetic-die-cast-torpedo-spirit-level-9-in-black-0575631p.html#srp
"NOMA PAR20 E26 Base Dimmable LED Flood Light Bulbs, 5000K, 520 Lumens, Daylight, 50W, 3-pk",31.99,9.59,70.0,electrical,052-7059-6,4.1,https://www.canadiantire.ca/en/pdp/noma-par20-e26-base-dimmable-led-flood-light-bulbs-5000k-520-lumens-daylight-50w-3-pk-0527059p.html#srp
"NOMA 1-Light Clear Glass Shade Outdoor Down Wall Light with Passive Infrared Sensor, Matte Black",109.99,74.99,32.0,home-decor,052-6123-8,4.0,https://www.canadiantire.ca/en/pdp/noma-1-light-clear-glass-shade-outdoor-down-wall-light-with-passive-infrared-sensor-matte-black-0526123p.html#srp
SIMONIZ Platinum Graphene Tire Shine,19.99,16.99,15.0,car-care-accessories,039-3637-8,4.5,https://www.canadiantire.ca/en/pdp/simoniz-platinum-graphene-tire-shine-0393637p.html#srp
"Pilot 12-in Chrome Twin Slant Exhaust Tip, PMZ-009",31.99,27.19,15.0,heavy-auto-parts,041-7532-4,2.8,https://www.canadiantire.ca/en/pdp/pilot-12-in-chrome-twin-slant-exhaust-tip-pmz-009-0417532p.html#srp
"Pilot 16-in Polished Boom Tube Truck Exhaust Tip, PMZ-040",42.99,36.54,15.0,heavy-auto-parts,041-7554-2,2.8,https://www.canadiantire.ca/en/pdp/pilot-16-in-polished-boom-tube-truck-exhaust-tip-pmz-040-0417554p.html#srp
"Schlage Single-Cylinder Round Deadbolt Door Lock, Matte Black",55.99,44.79,20.0,hardware,046-7434-8,4.8,https://www.canadiantire.ca/en/pdp/schlage-single-cylinder-round-deadbolt-door-lock-matte-black-0467434p.html#srp
"Thrush Glasspack Universal Muffler, 24069",79.99,67.99,15.0,heavy-auto-parts,112-8394-8,0.0,https://www.canadiantire.ca/en/pdp/thrush-glasspack-universal-muffler-24069-1128394p.html#srp
"FRANK BBQ Rippled Potato Chips, 200-g",2.79,2.29,18.0,food-drink,153-2417-4,4.2,https://www.canadiantire.ca/en/pdp/frank-bbq-rippled-potato-chips-200-g-1532417p.html#srp
"Moen® Preston Bathroom Hand Towel Ring, Chrome",28.99,23.19,20.0,plumbing,063-5177-0,4.2,https://www.canadiantire.ca/en/pdp/moen-preston-bathroom-hand-towel-ring-chrome-0635177p.html#srp
Trimax 5th Wheel King Pin Lock,74.99,63.74,15.0,automotive-outdoor-adventure,040-9631-8,4.7,https://www.canadiantire.ca/en/pdp/trimax-5th-wheel-king-pin-lock-0409631p.html#srp
"CANVAS Clear Seeded Shade Outdoor Down Wall Light, Matte Black",49.99,36.99,26.0,home-decor,052-6115-8,3.4,https://www.canadiantire.ca/en/pdp/canvas-clear-seeded-shade-outdoor-down-wall-light-matte-black-0526115p.html#srp
Erickson Ladder Rack,209.99,159.99,24.0,light-auto-parts,034-2111-4,3.0,https://www.canadiantire.ca/en/pdp/erickson-ladder-rack-0342111p.html#srp
"type A Silicone Scrub Gloves, 1-pk",9.99,6.99,30.0,cleaning,142-6807-8,3.3,https://www.canadiantire.ca/en/pdp/type-a-silicone-scrub-gloves-1-pk-1426807p.html#srp
"Meguiars Soft Wash Gel, 1.89-L",19.99,17.99,10.0,car-care-accessories,039-6178-2,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-soft-wash-gel-1-89-l-0396178p.html#srp
"Raleigh Bike Key Lock, Blue, 12-mm x 6-ft",34.99,29.74,15.0,cycling,073-0567-8,3.6,https://www.canadiantire.ca/en/pdp/raleigh-bike-key-lock-blue-12-mm-x-6-ft-0730567p.html#srp
"Hefty® STRONG™ Tall 49L Compostable Bags with ARM & HAMMER™ & Lemon Scent, 12-pk",7.49,5.99,20.0,cleaning,142-6714-8,4.6,https://www.canadiantire.ca/en/pdp/hefty-strong-tall-49l-compostable-bags-with-arm-hammer-lemon-scent-12-pk-1426714p.html#srp
"BIC Mini Lighter, Multi-colour, 3-pk",5.49,5.0,9.0,home-essentials,053-0682-0,4.2,https://www.canadiantire.ca/en/pdp/bic-mini-lighter-multi-colour-3-pk-0530682p.html#srp
"Thrush Universal Turbo Muffler, 17712",99.99,84.99,15.0,heavy-auto-parts,112-8349-8,0.0,https://www.canadiantire.ca/en/pdp/thrush-universal-turbo-muffler-17712-1128349p.html#srp
"Dura Lube Upper Cylinder Lubricant & Fuel Injector Cleaner, 5-oz",7.99,6.79,15.0,auto-maintenance,038-0799-2,4.5,https://www.canadiantire.ca/en/pdp/dura-lube-upper-cylinder-lubricant-fuel-injector-cleaner-5-oz-0380799p.html#srp
"SIMONIZ Platinum Car Tire Cleaner Spray, 750-mL",12.99,11.04,15.0,car-care-accessories,039-0584-0,3.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-tire-cleaner-spray-750-ml-0390584p.html#srp
"Moen® Renzo Single Handle Low Arc Pull Out Kitchen Faucet, Chrome",189.99,151.99,20.0,plumbing,063-3053-6,4.4,https://www.canadiantire.ca/en/pdp/moen-renzo-single-handle-low-arc-pull-out-kitchen-faucet-chrome-0633053p.html#srp
"MAXIMUM 20V Brushless Planer, Tool Only",179.99,129.99,28.0,tools,054-7982-2,5.0,https://www.canadiantire.ca/en/pdp/maximum-20v-brushless-planer-tool-only-0547982p.html#srp
Origine Vega Fibreglass Helmet,299.99,179.99,40.0,automotive-outdoor-adventure,127-9213X,1.0,https://www.canadiantire.ca/en/pdp/origine-vega-fibreglass-helmet-1279213p.html#srp
"SIMONIZ Platinum Syntehtic Wool Wash Mitt, Grey1-pc",9.99,8.49,15.0,car-care-accessories,039-7064-6,4.2,https://www.canadiantire.ca/en/pdp/simoniz-platinum-syntehtic-wool-wash-mitt-grey1-pc-0397064p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17537",179.99,152.99,15.0,heavy-auto-parts,112-8280-8,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17537-1128280p.html#srp
"Thrush Glasspack Universal Muffler, 24203",64.99,55.24,15.0,heavy-auto-parts,112-8397-2,0.0,https://www.canadiantire.ca/en/pdp/thrush-glasspack-universal-muffler-24203-1128397p.html#srp
"Moen® Danika Single Handle High Arc 4-in Centerset Bathroom Sink Faucet, WaterSense® Certified,Chrome",159.99,127.99,20.0,plumbing,063-3884-8,4.4,https://www.canadiantire.ca/en/pdp/moen-danika-single-handle-high-arc-4-in-centerset-bathroom-sink-faucet-watersense-certified-chrome-0633884p.html#srp
"MAXIMUM Hex Key Set, SAE, 9-pc",34.99,24.99,29.0,tools,058-9786-0,4.7,https://www.canadiantire.ca/en/pdp/maximum-hex-key-set-sae-9-pc-0589786p.html#srp
"Thrush Glasspack Universal Muffler, 24204",64.99,55.24,15.0,heavy-auto-parts,112-8398-0,0.0,https://www.canadiantire.ca/en/pdp/thrush-glasspack-universal-muffler-24204-1128398p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17519",159.99,135.99,15.0,heavy-auto-parts,112-8380-0,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17519-1128380p.html#srp
"SIMONIZ Platinum Car Leather Cleaner Spray, 473-mL",13.99,11.89,15.0,car-care-accessories,039-0572-8,4.6,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-leather-cleaner-spray-473-ml-0390572p.html#srp
"Mastercraft 250/500 Lumens Aluminum LED Handheld Flashlights, Batteries Included, Black, 2-pk",48.99,38.99,20.0,hardware,065-3099-4,4.3,https://www.canadiantire.ca/en/pdp/mastercraft-250-500-lumens-aluminum-led-handheld-flashlights-batteries-included-black-2-pk-0653099p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17233",199.98,169.98,15.0,heavy-auto-parts,112-8377-0,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17233-1128377p.html#srp
"Moen® Torrance Single Handle Kitchen Faucet, Chrome",149.99,119.99,20.0,plumbing,063-3782-0,3.8,https://www.canadiantire.ca/en/pdp/moen-torrance-single-handle-kitchen-faucet-chrome-0633782p.html#srp
"SIMONIZ Platinum Heavy-Duty Car Wheel/Rim Cleaner Spray, 750-mL",13.99,11.89,15.0,car-care-accessories,039-0576-0,4.4,https://www.canadiantire.ca/en/pdp/simoniz-platinum-heavy-duty-car-wheel-rim-cleaner-spray-750-ml-0390576p.html#srp
"Thrush Glasspack Universal Muffler, 24224",124.99,106.24,15.0,heavy-auto-parts,112-8403-8,0.0,https://www.canadiantire.ca/en/pdp/thrush-glasspack-universal-muffler-24224-1128403p.html#srp
"type A Silicone Scrubbers, 3-pk",9.99,6.99,30.0,cleaning,142-6808-6,2.4,https://www.canadiantire.ca/en/pdp/type-a-silicone-scrubbers-3-pk-1426808p.html#srp
"CANVAS Minto Dining Chair, Black",172.99,69.99,60.0,home-decor,168-0107-0,4.0,https://www.canadiantire.ca/en/pdp/canvas-minto-dining-chair-black-1680107p.html#srp
"Moen® Adler Double Handle Low Arc 4-in Centerset Bathroom Sink Faucet, WaterSense® Certified, Brushed Nickel",104.99,83.99,20.0,plumbing,063-8992-0,4.7,https://www.canadiantire.ca/en/pdp/moen-adler-double-handle-low-arc-4-in-centerset-bathroom-sink-faucet-watersense-certified-brushed-nickel-0638992p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17220",139.99,118.99,15.0,heavy-auto-parts,112-8375-4,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17220-1128375p.html#srp
"Tim Hortons Decaf Medium Roast Premium Instant Coffee, 100-g",8.79,7.0,20.0,food-drink,153-1135-0,4.7,https://www.canadiantire.ca/en/pdp/tim-hortons-decaf-medium-roast-premium-instant-coffee-100-g-1531135p.html#srp
"MAXIMUM Tape Measure with Double Side Printing, 35-ft",28.99,21.74,25.0,tools,057-7253-2,3.8,https://www.canadiantire.ca/en/pdp/maximum-tape-measure-with-double-side-printing-35-ft-0577253p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17228",199.98,169.98,15.0,heavy-auto-parts,112-8279-4,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17228-1128279p.html#srp
"MotoMaster Trailer Tire Assembly, ASM205/75R15",229.99,199.99,13.0,automotive-outdoor-adventure,040-3163-8,0.0,https://www.canadiantire.ca/en/pdp/motomaster-trailer-tire-assembly-asm205-75r15-0403163p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17296",199.99,169.99,15.0,heavy-auto-parts,112-8274-4,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17296-1128274p.html#srp
"MAXIMUM Pliers Set, High-Quality Forged Tool Steel, Soft Vinyl Grip, Colour Coded Tips, 4-pc",84.99,54.99,35.0,tools,058-9754-6,4.5,https://www.canadiantire.ca/en/pdp/maximum-pliers-set-high-quality-forged-tool-steel-soft-vinyl-grip-colour-coded-tips-4-pc-0589754p.html#srp
"Arm & Hammer AbsorbX Lightweight Multi-Cat Clumping Cat Litter, Odour Control, 6.4-kg",27.99,26.09,7.0,pet-care,142-9425-8,3.4,https://www.canadiantire.ca/en/pdp/arm-hammer-absorbx-lightweight-multi-cat-clumping-cat-litter-odour-control-6-4-kg-1429425p.html#srp
"Mastercraft 500 Lumens Waterproof Aluminum LED Handheld Flashlight, Batteries Included, Black",37.99,29.99,21.0,hardware,065-3098-6,4.3,https://www.canadiantire.ca/en/pdp/mastercraft-500-lumens-waterproof-aluminum-led-handheld-flashlight-batteries-included-black-0653098p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17557",239.98,203.98,15.0,heavy-auto-parts,112-8281-6,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17557-1128281p.html#srp
"DC Sports 9-in Polished Car Exhaust Tip, EX-1010",47.99,40.79,15.0,heavy-auto-parts,041-3441-4,4.8,https://www.canadiantire.ca/en/pdp/dc-sports-9-in-polished-car-exhaust-tip-ex-1010-0413441p.html#srp
"Thrush Glasspack Universal Muffler, 24205",64.99,55.24,15.0,heavy-auto-parts,112-8399-8,0.0,https://www.canadiantire.ca/en/pdp/thrush-glasspack-universal-muffler-24205-1128399p.html#srp
"Mastercraft 4-1/2-in HCS Stubby Auger Bit Set for Wood, 6-pc",49.99,19.99,60.0,tools,054-4245-6,3.1,https://www.canadiantire.ca/en/pdp/mastercraft-4-1-2-in-hcs-stubby-auger-bit-set-for-wood-6-pc-0544245p.html#srp
"Moen® Nori Single Handle Pull Down Kitchen Faucet, Chrome",314.99,251.99,20.0,plumbing,063-9881-8,4.7,https://www.canadiantire.ca/en/pdp/moen-nori-single-handle-pull-down-kitchen-faucet-chrome-0639881p.html#srp
"Moen® Arlys Single Handle 4-in Centerset Bathroom Sink Faucet, WaterSense® Certified, Chrome",188.99,151.19,20.0,plumbing,063-9943-2,4.9,https://www.canadiantire.ca/en/pdp/moen-arlys-single-handle-4-in-centerset-bathroom-sink-faucet-watersense-certified-chrome-0639943p.html#srp
"Meguiars Whole Car Odour Eliminator, Fiji Sunset Scent",16.99,15.29,10.0,car-care-accessories,039-3627-2,3.0,https://www.canadiantire.ca/en/pdp/meguiar-s-whole-car-odour-eliminator-fiji-sunset-scent-0393627p.html#srp
Auto Trends 12V Full Back & Seat Heated Cushion,79.99,47.99,40.0,car-care-accessories,032-3511-0,3.3,https://www.canadiantire.ca/en/pdp/auto-trends-12v-full-back-seat-heated-cushion-0323511p.html#srp
Kamik Mens Adventure Hooded Jacket with a Water-Resistant Membrane,99.99,69.99,30.0,footwear-apparel,187-3569X,0.0,https://www.canadiantire.ca/en/pdp/kamik-men-s-adventure-hooded-jacket-with-a-water-resistant-membrane-1873569p.html#srp
"SIMONIZ Platinum Car Interior Protectant Spray, 750-mL",12.99,11.04,15.0,car-care-accessories,039-0568-0,4.1,https://www.canadiantire.ca/en/pdp/simoniz-platinum-car-interior-protectant-spray-750-ml-0390568p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17223",169.99,144.49,15.0,heavy-auto-parts,112-8376-2,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17223-1128376p.html#srp
"SIMONIZ Platinum Large Wax Applicator Pads, 8-in, 2-pk",9.99,8.49,15.0,car-care-accessories,039-8029-6,4.2,https://www.canadiantire.ca/en/pdp/simoniz-platinum-large-wax-applicator-pads-8-in-2-pk-0398029p.html#srp
"SIMONIZ Platinum Carpet & Upholstery with Oxygen Power, 510-g",14.99,12.74,15.0,car-care-accessories,039-0570-2,3.5,https://www.canadiantire.ca/en/pdp/simoniz-platinum-carpet-upholstery-with-oxygen-power-510-g-0390570p.html#srp
"MotoMaster 1,500-lb Ratchet Tie Down, with Padded D-Handle, 1-in x 14-ft, 4-pk",42.99,29.99,30.0,automotive-outdoor-adventure,040-3049-2,4.3,https://www.canadiantire.ca/en/pdp/motomaster-1-500-lb-ratchet-tie-down-with-padded-d-handle-1-in-x-14-ft-4-pk-0403049p.html#srp
"Schlage Accent Entry Keyed Door Lever Lock Set, Matte Black",64.99,51.99,20.0,hardware,046-7432-2,4.8,https://www.canadiantire.ca/en/pdp/schlage-accent-entry-keyed-door-lever-lock-set-matte-black-0467432p.html#srp
"Monroe Gas-Magnum Shock Absorber, Front Inner",69.99,52.49,25.0,heavy-auto-parts,022-1416-4,1.0,https://www.canadiantire.ca/en/pdp/monroe-gas-magnum-shock-absorber-front-inner-0221416p.html#srp
"Meguiars Hot Rims Aluminum Wheel/Rim Cleaner Spray, 709-mL",17.99,16.19,10.0,car-care-accessories,039-2928-2,3.0,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-rims-aluminum-wheel-rim-cleaner-spray-709-ml-0392928p.html#srp
"BIC Special Edition Lighter, Multi-colour, 4-pk",6.99,6.29,10.0,home-essentials,153-0203-4,4.5,https://www.canadiantire.ca/en/pdp/bic-special-edition-lighter-multi-colour-4-pk-1530203p.html#srp
"Hefty® STRONG™ Small 10L Compostable Bags with ARM & HAMMER™ & Lemon Scent, 25pk",7.49,5.99,20.0,cleaning,142-6715-6,4.7,https://www.canadiantire.ca/en/pdp/hefty-strong-small-10l-compostable-bags-with-arm-hammer-lemon-scent-25pk-1426715p.html#srp
"Sherwood T1000 Street Hockey Stick, Junior, 47-in",39.99,31.75,21.0,,083-8308X,4.0,https://www.canadiantire.ca/en/pdp/sherwood-t1000-street-hockey-stick-junior-47-in-0838308p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17222",174.99,148.74,15.0,heavy-auto-parts,112-8278-6,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17222-1128278p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17553",239.99,203.99,15.0,heavy-auto-parts,112-8282-4,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17553-1128282p.html#srp
"Moen® Zarina Single Handle Single Hole Bathroom Sink Faucet, WaterSense® Certified, Brushed Nickel",189.99,151.99,20.0,plumbing,063-9886-8,4.5,https://www.canadiantire.ca/en/pdp/moen-zarina-single-handle-single-hole-bathroom-sink-faucet-watersense-certified-brushed-nickel-0639886p.html#srp
"MAXIMUM Push Button V Jaw Tongue & Groove Pliers, 2-in Jaw Capacity, Rust Resistant, 10-in",29.99,19.99,33.0,tools,058-9766-8,4.8,https://www.canadiantire.ca/en/pdp/maximum-push-button-v-jaw-tongue-groove-pliers-2-in-jaw-capacity-rust-resistant-10-in-0589766p.html#srp
"CANVAS Arwen Clear Glass Shade Wall Sconce, Black",54.99,39.99,27.0,home-decor,052-7877-8,4.5,https://www.canadiantire.ca/en/pdp/canvas-arwen-clear-glass-shade-wall-sconce-black-0527877p.html#srp
"DEWALT 3,300-lb Ratchet Tie Down Strap, Weatherproof, 1.5-in x 16-ft, 4-pk",92.99,74.39,20.0,automotive-outdoor-adventure,040-2956-8,3.0,https://www.canadiantire.ca/en/pdp/dewalt-3-300-lb-ratchet-tie-down-strap-weatherproof-1-5-in-x-16-ft-4-pk-0402956p.html#srp
"Tide Plus Downy Liquid Laundry Detergent, April Fresh Scent, 100-Load, 4.55-L",27.99,24.99,11.0,home-essentials,153-1750-4,3.7,https://www.canadiantire.ca/en/pdp/tide-plus-downy-liquid-laundry-detergent-april-fresh-scent-100-load-4-55-l-1531750p.html#srp
"Thrush Universal Turbo Muffler, 17714",99.99,84.99,15.0,heavy-auto-parts,112-8351-0,0.0,https://www.canadiantire.ca/en/pdp/thrush-universal-turbo-muffler-17714-1128351p.html#srp
"Dynomax Universal Ultra Flo Muffler, 17221",149.98,127.48,15.0,heavy-auto-parts,112-8277-8,0.0,https://www.canadiantire.ca/en/pdp/dynomax-universal-ultra-flo-muffler-17221-1128277p.html#srp
"AutoTrends Faux Leather Woven Steering Wheel Cover, Black",19.99,15.99,20.0,car-care-accessories,032-6335-2,4.2,https://www.canadiantire.ca/en/pdp/autotrends-faux-leather-woven-steering-wheel-cover-black-0326335p.html#srp
"Elite Hockey Vasilevskiy PRO-X700 Street Hockey Goalie Glove/Blocker Set, Intermediate, Right",89.99,71.99,20.0,hockey,083-1704-2,0.0,https://www.canadiantire.ca/en/pdp/elite-hockey-vasilevskiy-pro-x700-street-hockey-goalie-glove-blocker-set-intermediate-right-0831704p.html#srp
"MagnaFlow Universal Performance Muffler, 14326",244.99,208.24,15.0,heavy-auto-parts,034-4045-0,3.8,https://www.canadiantire.ca/en/pdp/magnaflow-universal-performance-muffler-14326-0344045p.html#srp
"Hefty® ULTRA STRONG™ Large 100L Black Waste Bags with Drawstring & ARM & HAMMER™, 16-pk",7.49,5.99,20.0,cleaning,142-6720-2,4.7,https://www.canadiantire.ca/en/pdp/hefty-ultra-strong-large-100l-black-waste-bags-with-drawstring-arm-hammer-16-pk-1426720p.html#srp
Kamik Mens Zip-Off Adventure Pants with Cargo Pockets,79.99,55.99,30.0,footwear-apparel,187-3573X,0.0,https://www.canadiantire.ca/en/pdp/kamik-men-s-zip-off-adventure-pants-with-cargo-pockets-1873573p.html#srp
"Thrush Rattler Universal Muffler, 24255",99.99,84.99,15.0,heavy-auto-parts,112-8492-4,5.0,https://www.canadiantire.ca/en/pdp/thrush-rattler-universal-muffler-24255-1128492p.html#srp
Trimax Universal Keyed Alike Towing Kit,149.99,127.49,15.0,automotive-outdoor-adventure,040-9630-0,5.0,https://www.canadiantire.ca/en/pdp/trimax-universal-keyed-alike-towing-kit-0409630p.html#srp
"Sherwood T1000 Street Hockey Stick, Senior, 60-in",47.99,38.39,20.0,,083-8310X,3.8,https://www.canadiantire.ca/en/pdp/sherwood-t1000-street-hockey-stick-senior-60-in-0838310p.html#srp
"Pilot 6-in Polished Honda-Style Car Exhaust Tip, PM-581",18.99,16.14,15.0,heavy-auto-parts,034-4056-4,4.6,https://www.canadiantire.ca/en/pdp/pilot-6-in-polished-honda-style-car-exhaust-tip-pm-581-0344056p.html#srp
